lat,lon
32.961666666666666,110.07166666666666
32.98766666666667,110.06741666666669
33.01925000000001,110.0605
33.05649999999999,110.05208333333333
33.09866666666667,110.04241666666667
33.14633333333334,110.03141666666669
33.20108333333334,110.01841666666665
33.26066666666666,110.00341666666667
33.323666666666675,109.98483333333331
33.390499999999996,109.96208333333334
33.46066666666667,109.93450000000001
33.53483333333333,109.9011666666667
33.61283333333333,109.86191666666666
33.69416666666667,109.81841666666668
33.778749999999995,109.77291666666666
33.866416666666666,109.72466666666668
33.95833333333334,109.67366666666668
34.05516666666667,109.61991666666667
34.15858333333333,109.56216666666667
34.26525,109.49733333333336
34.37191666666667,109.423
34.47708333333333,109.34033333333336
34.58133333333333,109.25049999999999
34.68516666666667,109.15374999999999
34.78916666666667,109.04991666666668
34.89408333333334,108.94183333333335
35.000750000000004,108.83108333333335
35.11025,108.71750000000002
35.222833333333334,108.60125000000001
35.339416666666665,108.48208333333332
35.46108333333333,108.35974999999998
35.58516666666667,108.23200000000001
35.70700000000001,108.09683333333334
35.82750000000001,107.95383333333335
35.94766666666667,107.80283333333334
36.06783333333333,107.64358333333332
36.189,107.47583333333334
36.310500000000005,107.30391666666668
36.43341666666666,107.12941666666667
36.5585,106.952
36.686416666666666,106.77075
36.81808333333334,106.58475
36.95441666666667,106.39441666666669
37.091,106.1965
37.223166666666664,105.99016666666667
37.35216666666667,105.77591666666667
37.478,105.55491666666667
37.600750000000005,105.32625
37.722,105.09016666666666
37.843250000000005,104.85091666666666
37.9665,104.60983333333333
38.092083333333335,104.36658333333334
38.22075,104.12116666666667
38.353249999999996,103.87358333333333
38.490833333333335,103.62258333333334
38.629583333333336,103.36541666666666
38.764166666666675,103.10183333333333
38.89425,102.83141666666667
39.020500000000006,102.55533333333335
39.143750000000004,102.27283333333332
39.26416666666667,101.98358333333334
39.383500000000005,101.69083333333333
39.503499999999995,101.39808333333332
39.62466666666666,101.10375
39.74791666666666,100.80566666666668
39.87383333333334,100.505
40.002416666666655,100.20358333333333
40.13,99.89716666666665
40.251916666666666,99.58591666666668
40.369083333333336,99.26875000000001
40.4825,98.94558333333333
40.59216666666667,98.61608333333334
40.69783333333333,98.2805
40.802249999999994,97.94374999999998
40.907333333333334,97.60674999999999
41.01366666666667,97.26941666666666
41.12175,96.9305
41.23175,96.58866666666667
41.344500000000004,96.24425000000001
41.45575,95.89741666666667
41.561416666666666,95.5465
41.66166666666667,95.19141666666667
41.75691666666666,94.832
41.84741666666667,94.46999999999998
41.93408333333334,94.105
42.01983333333333,93.73716666666665
42.10666666666667,93.36674999999998
42.193416666666664,92.996
42.281083333333335,92.62349999999999
42.371,92.24825
42.46358333333334,91.87266666666666
42.55375,91.49683333333333
42.63783333333333,91.12166666666667
42.715666666666664,90.745
42.78925,90.36708333333333
42.85825,89.98708333333333
42.923750000000005,89.60441666666664
42.98733333333333,89.22083333333332
43.05166666666667,88.83625
43.1165,88.44958333333334
43.18216666666666,88.06
43.25008333333333,87.66758333333333
43.319916666666664,87.27108333333332
43.38808333333333,86.87208333333335
43.44991666666666,86.47416666666665
43.507000000000005,86.07783333333333
43.559583333333336,85.68141666666666
43.607416666666666,85.28366666666668
43.65225000000001,84.88616666666667
43.695,84.48983333333335
43.73716666666667,84.09283333333333
43.77991666666666,83.69491666666667
43.8245,83.29575000000001
43.87199999999999,82.89358333333334
43.92183333333333,82.48808333333334
43.97016666666667,82.08216666666667
44.01341666666667,81.67791666666666
44.052083333333336,81.27541666666666
44.08658333333333,80.87483333333334
44.11666666666667,80.47591666666668
44.14333333333334,80.07883333333335
44.1695,79.68166666666669
44.19733333333334,79.28358333333333
44.22749999999999,78.88499999999999
44.25933333333333,78.48591666666667
44.2935,78.08616666666667
44.330333333333336,77.68658333333333
44.36633333333333,77.28833333333334
44.39791666666667,76.89241666666666
44.425999999999995,76.49866666666668
44.451249999999995,76.10641666666666
44.47433333333334,75.71408333333333
44.495,75.32175
44.51508333333333,74.92858333333334
44.5365,74.53300000000002
44.558249999999994,74.13383333333334
44.58091666666667,73.73233333333333
44.60491666666667,73.32783333333334
44.63033333333333,72.91991666666667
44.65491666666667,72.51341666666666
44.67583333333334,72.11058333333332
44.69258333333334,71.71175000000001
44.70558333333333,71.31500000000001
44.71574999999999,70.91841666666666
44.724333333333334,70.52283333333334
44.732416666666666,70.12874999999998
44.742,69.73433333333334
44.75275,69.33841666666666
44.76475,68.94075
44.77783333333334,68.54083333333334
44.79316666666667,68.14008333333332
44.808416666666666,67.74108333333334
44.82075,67.34666666666668
44.83058333333333,66.95425
44.83783333333332,66.56391666666666
44.84391666666667,66.17475
44.847583333333326,65.78625
44.850249999999996,65.39758333333333
44.85316666666666,65.00741666666666
44.85691666666667,64.61508333333333
44.862249999999996,64.22016666666666
44.86858333333333,63.8225
44.87633333333333,63.419666666666664
44.88308333333333,63.01725
44.88741666666667,62.62008333333333
44.889833333333335,62.226
44.891333333333336,61.83408333333333
44.89183333333333,61.44349999999999
44.891916666666674,61.05458333333334
44.892833333333336,60.66625000000001
44.89483333333334,60.276333333333326
44.89766666666667,59.88225
44.90200000000001,59.483666666666664
44.907833333333336,59.08083333333334
44.915666666666674,58.67449999999999
44.92341666666667,58.2695
44.93091666666667,57.87083333333333
44.937750000000015,57.476
44.9445,57.08508333333333
44.95141666666667,56.69741666666667
44.95925,56.31308333333333
44.96816666666667,55.92891666666666
44.97775000000001,55.54291666666666
44.98833333333334,55.15491666666667
45.000249999999994,54.763
45.01325,54.367833333333344
45.02775,53.96841666666666
45.042750000000005,53.568999999999996
45.05683333333332,53.174249999999994
45.0705,52.78375
45.085416666666674,52.39558333333333
45.10150000000001,52.01041666666668
45.11916666666667,51.62758333333333
45.13725,51.24491666666666
45.156083333333335,50.85983333333332
45.17541666666667,50.47166666666667
45.196416666666664,50.07991666666667
45.21925000000001,49.68550000000001
45.24425,49.28766666666667
45.26983333333334,48.89008333333334
45.294250000000005,48.497666666666674
45.319250000000004,48.110666666666674
45.34508333333332,47.72966666666667
45.3725,47.35366666666667
45.40316666666667,46.983000000000004
45.435833333333335,46.61375
45.46791666666667,46.24166666666667
45.50008333333333,45.867250000000006
45.534,45.49141666666667
45.570249999999994,45.11308333333333
45.6095,44.73166666666666
45.649750000000004,44.348333333333336
45.689750000000004,43.967999999999996
45.7305,43.59225000000001
45.77266666666666,43.21966666666666
45.817416666666674,42.85108333333333
45.86475000000001,42.487833333333334
45.91408333333333,42.12525
45.96366666666666,41.75866666666666
46.01349999999999,41.388749999999995
46.06358333333333,41.01683333333333
46.11483333333334,40.64325
46.167,40.26808333333333
46.22174999999999,39.89358333333333
46.27866666666667,39.52183333333333
46.33741666666666,39.15191666666667
46.398,38.785
46.461083333333335,38.422
46.527666666666654,38.06216666666667
46.59608333333333,37.70283333333333
46.66433333333333,37.34016666666667
46.733583333333335,36.97508333333333
46.80466666666666,36.60725
46.87816666666666,36.236666666666665
46.954249999999995,35.862833333333334
47.03183333333334,35.487249999999996
47.110083333333336,35.11175
47.19033333333332,34.73716666666667
47.27266666666666,34.36300000000001
47.356666666666676,33.98933333333333
47.443083333333334,33.61691666666667
