lat,lon
32.588571428571434,110.65714285714284
32.6045,110.69514285714286
32.62114285714286,110.73542857142857
32.638857142857134,110.77835714285713
32.65692857142857,110.82407142857143
32.67607142857143,110.8719285714286
32.69607142857142,110.92221428571429
32.71728571428572,110.97242857142858
32.73928571428571,111.02064285714286
32.76199999999999,111.06664285714285
32.78564285714286,111.11057142857143
32.81007142857143,111.15235714285713
32.835,111.19178571428573
32.86071428571429,111.23085714285716
32.887,111.27092857142858
32.91478571428571,111.31228571428571
32.9435,111.35457142857146
32.97371428571429,111.39778571428572
33.00492857142857,111.44221428571427
33.03678571428571,111.48664285714285
33.06757142857143,111.52928571428569
33.09792857142857,111.57057142857143
33.127785714285714,111.61000000000001
33.157714285714285,111.64750000000001
33.18721428571429,111.68307142857142
33.217214285714284,111.71835714285716
33.24785714285715,111.75614285714286
33.279428571428575,111.79592857142856
33.31178571428571,111.83757142857142
33.345142857142854,111.88128571428571
33.38007142857143,111.92671428571428
33.41521428571429,111.97185714285715
33.450714285714284,112.01364285714284
33.48585714285714,112.05250000000001
33.52092857142857,112.08792857142858
33.55607142857143,112.12049999999999
33.590857142857146,112.15007142857144
33.626,112.17878571428571
33.66171428571428,112.20807142857143
33.698071428571424,112.23785714285715
33.73564285714286,112.26814285714285
33.77435714285714,112.29942857142859
33.81485714285714,112.33214285714287
33.85557142857143,112.3642142857143
33.895714285714284,112.39321428571428
33.935,112.4185
33.97421428571429,112.44064285714285
34.01335714285715,112.4597142857143
34.05278571428572,112.47592857142857
34.09242857142856,112.49178571428573
34.13307142857143,112.50935714285713
34.17471428571428,112.52878571428572
34.21742857142858,112.54957142857144
34.261,112.57228571428571
34.30614285714286,112.5977142857143
34.35178571428572,112.62164285714286
34.397571428571425,112.64207142857143
34.443642857142855,112.6587142857143
34.489785714285716,112.67192857142857
34.53635714285714,112.68164285714288
34.5835,112.68828571428571
34.63135714285714,112.69357142857143
34.68078571428572,112.70049999999999
34.73171428571428,112.7082142857143
34.78435714285715,112.71707142857142
34.83942857142857,112.72692857142856
34.897,112.73799999999999
34.95521428571429,112.74792857142859
35.01257142857143,112.75457142857142
35.06892857142857,112.7577142857143
35.1245,112.7567142857143
35.179071428571426,112.75342857142857
35.2335,112.74728571428571
35.28857142857142,112.74114285714286
35.34521428571429,112.73635714285713
35.40335714285714,112.73385714285713
35.46321428571429,112.7337142857143
35.52464285714286,112.7359285714286
35.58764285714285,112.74142857142859
35.650928571428565,112.74785714285716
35.71442857142857,112.75092857142859
35.77721428571429,112.75114285714287
35.83985714285715,112.74921428571429
35.90257142857144,112.74442857142859
35.96514285714285,112.73799999999996
36.028714285714294,112.732
36.093,112.7282142857143
36.1585,112.72685714285716
36.225,112.72792857142859
36.2935,112.73092857142856
36.364,112.73635714285713
36.43492857142858,112.7422857142857
36.50414285714286,112.745
36.57207142857143,112.74514285714285
36.63864285714286,112.74342857142858
36.70457142857142,112.73942857142855
36.77014285714286,112.73457142857144
36.83614285714286,112.73021428571428
36.90271428571429,112.72778571428572
36.970214285714285,112.72799999999998
37.03892857142858,112.73178571428572
37.10892857142857,112.73942857142856
37.18071428571428,112.74985714285717
37.252500000000005,112.76028571428571
37.32328571428571,112.76692857142858
37.39292857142857,112.77114285714285
37.46178571428571,112.77342857142857
37.53064285714286,112.7735
37.59921428571429,112.77214285714287
37.6685,112.77157142857143
37.73914285714285,112.774
37.81150000000001,112.7787857142857
37.88571428571429,112.78592857142857
37.96185714285714,112.79550000000002
38.041071428571435,112.80757142857142
38.12114285714286,112.82000000000001
38.1995,112.82935714285715
38.27614285714286,112.83542857142858
38.35142857142858,112.83878571428575
38.4255,112.84100000000001
38.49892857142857,112.84214285714286
38.5725,112.84321428571427
38.64735714285714,112.84578571428571
38.723571428571425,112.85035714285713
38.80114285714286,112.85685714285715
38.880428571428574,112.86571428571429
38.96192857142857,112.87771428571428
39.044,112.88978571428574
39.125,112.89878571428571
39.20521428571429,112.90514285714286
39.284499999999994,112.90864285714285
39.36328571428571,112.91007142857143
39.44164285714287,112.91028571428569
39.520500000000006,112.91128571428571
39.60178571428571,112.91514285714287
39.68528571428572,112.92157142857145
39.771499999999996,112.93092857142858
39.86064285714286,112.94385714285715
39.9525,112.96092857142855
40.045857142857145,112.97835714285713
40.13857142857143,112.99249999999999
40.23021428571429,113.00485714285712
40.32078571428571,113.01642857142858
40.411071428571425,113.0262857142857
40.500857142857136,113.03542857142857
40.590357142857144,113.046
40.68121428571428,113.05885714285715
40.773357142857144,113.07507142857142
40.86700000000001,113.09378571428572
40.96207142857143,113.11507142857143
41.05885714285714,113.13964285714285
41.15557142857143,113.16385714285715
41.25107142857143,113.18421428571428
41.3455,113.19964285714286
41.438785714285714,113.21085714285714
41.53071428571428,113.21864285714285
41.621500000000005,113.22328571428571
41.71214285714285,113.22721428571428
41.80457142857143,113.2332142857143
41.898785714285715,113.24135714285715
41.99478571428572,113.25207142857143
42.09292857142857,113.26550000000002
42.193714285714286,113.28207142857143
42.2955,113.29700000000001
42.39578571428571,113.30764285714285
42.49428571428571,113.31378571428573
42.59092857142857,113.31621428571428
42.686642857142864,113.31528571428571
42.78142857142857,113.31157142857144
42.87635714285714,113.30685714285714
42.972785714285706,113.30321428571429
43.07107142857142,113.30000000000003
43.17135714285714,113.29742857142858
43.27321428571429,113.29600000000002
43.377500000000005,113.29692857142858
43.48228571428571,113.29549999999999
43.58535714285714,113.28857142857142
43.686642857142864,113.27635714285715
43.78700000000001,113.25899999999999
43.88578571428571,113.23764285714286
43.98385714285713,113.21235714285714
44.08221428571428,113.18557142857142
