lat,lon
32.355000000000004,111.26333333333332
32.39416666666667,111.29933333333332
32.436749999999996,111.33866666666665
32.48291666666667,111.38175
32.53158333333334,111.42883333333333
32.58316666666666,111.47866666666668
32.638083333333334,111.53024999999998
32.69675,111.58058333333334
32.75766666666667,111.62716666666667
32.82158333333333,111.66958333333332
32.88766666666667,111.70824999999998
32.95683333333333,111.74299999999998
33.029,111.77308333333333
33.104083333333335,111.80058333333331
33.18125,111.82791666666667
33.26125,111.85566666666669
33.34491666666667,111.88316666666667
33.43266666666667,111.91233333333334
33.524249999999995,111.94133333333333
33.61766666666667,111.96683333333334
33.71091666666666,111.98641666666667
33.80500000000001,112.00041666666665
33.90016666666667,112.00891666666666
33.996500000000005,112.01225
34.09433333333333,112.01091666666667
34.193999999999996,112.00658333333335
34.29616666666667,112.00166666666667
34.40125,111.996
34.50983333333333,111.99000000000002
34.62208333333333,111.98433333333334
34.739,111.97783333333332
34.85775,111.96816666666666
34.97716666666667,111.952
35.09741666666667,111.92875000000002
35.217916666666675,111.89858333333332
35.33983333333334,111.86116666666668
35.46325,111.81658333333333
35.58825,111.76725
35.714666666666666,111.71616666666667
35.84316666666667,111.66300000000001
35.97516666666667,111.60700000000001
36.111,111.54933333333332
36.251583333333336,111.48833333333333
36.394,111.42141666666667
36.535250000000005,111.347
36.675583333333336,111.26408333333332
36.81525,111.17283333333334
36.95441666666667,111.07483333333334
37.09433333333333,110.97008333333333
37.23608333333334,110.86175000000001
37.381166666666665,110.75016666666666
37.52916666666667,110.63625
37.68066666666667,110.52066666666667
37.83625,110.40358333333332
37.99733333333333,110.28474999999999
38.1605,110.16258333333333
38.32225,110.03291666666668
38.483333333333334,109.89458333333333
38.643166666666666,109.74924999999998
38.803000000000004,109.59749999999998
38.96283333333333,109.43916666666667
39.12383333333333,109.2784166666667
39.28783333333334,109.11541666666666
39.45483333333333,108.94916666666667
39.624583333333334,108.77924999999999
39.79858333333333,108.60491666666668
39.978,108.42733333333331
40.158750000000005,108.24591666666669
40.336000000000006,108.05775
40.50991666666666,107.86233333333335
40.681916666666666,107.66066666666667
40.85233333333333,107.45266666666667
41.021166666666666,107.23908333333333
41.191,107.02208333333333
41.36275,106.80241666666666
41.537749999999996,106.57800000000002
41.71608333333334,106.34958333333331
41.898583333333335,106.11866666666667
42.08533333333333,105.88725
42.273500000000006,105.65374999999999
42.4595,105.41408333333334
42.64266666666666,105.16966666666667
42.82316666666666,104.91933333333334
43.002500000000005,104.6615833333333
43.18183333333334,104.39691666666668
43.36216666666667,104.12908333333336
43.54516666666667,103.86066666666665
43.73083333333333,103.59049999999998
43.92024999999999,103.31733333333331
44.113416666666666,103.04116666666664
44.3115,102.76225
44.510083333333334,102.479
44.70408333333333,102.19116666666667
44.89366666666667,101.89841666666666
45.07958333333334,101.60041666666666
45.263416666666664,101.29758333333335
45.445916666666676,100.98958333333333
45.62924999999999,100.67908333333334
